date,avg_expenditure_25_34,avg_expenditure_35_44,avg_expenditure_45_54,avg_expenditure_55_64,CPI,employees_construction,GDP,HCAI_GOVT,HCAI_GSE,HCAI_PP,home_ownership_rate,houses_for_sale_to_sold,industrial_production_cement,private_job_gains,MORTGAGE30US,pvt_owned_house_under_const,nonresidential_const_val,permits,personal_saving_rate,population,house_units_completed,producer_price_index_concrete_brick,residential_const_val,retail_sales_home_furnishing_stores,target,UNRATE,unrate_construction,avg_expenditure_35_54,gdp_per_capita,CPI_TREND,GDP_RATE,GDP_TREND,EMP_CONST_RATE,EMP_CONST_TREND,HCAI,houses_for_sale_to_sold_rate,HOUSES_S2S_TREND,industrial_production_cement_cum,cpi_cum,houses_for_sale_to_sold_cum,private_job_gains_cum,pvt_owned_house_under_const_cum,permits_cum,house_units_completed_cum,industrial_production_cement_rate,pvt_owned_house_under_const_rate,permits_rate,private_job_gains_rate,house_units_completed_rate,PERMITS_TREND,private_job_gains_trend,pvt_owned_house_under_const_trend,house_units_completed_trend
2011-12-31,48093.0,57266.0,58052.0,53612.0,-0.246651638,5611,15993.307,11.499,1.496,4.501,66.49000000000001,1.667706820558076,92.3973,2350.67,3.958,434.0,284011,697,7.5,313219.0,610.0,199.3,247983,7537,136.673,8.5,2.772588722239781,115318.0,0.051061101018776,DOWN,0.04187270697479988,UP,0.025998936855972616,UP,5.832000000000001,-0.15428028914207306,DOWN,17471.060300000005,26.148952853,234.26245386374276,332174.9999999997,127896.0,185195,183781.0,0.060283063080225616,0.040367301303309976,0.04127319738860362,0.08514693661997062,0.03891800732869218,UP,UP,UP,UP
2012-01-31,48218.0,57337.0,58388.0,53784.0,0.440019143,5626,16068.824,11.492,1.495,4.65,66.5,1.667706820558076,95.8334,2180.0,3.915,441.0,293950,712,7.8,313385.0,545.0,199.3,251869,7646,136.606,8.3,2.8735646395797834,115725.0,0.051275025926575936,UP,0.045671455963455676,UP,0.03601221498639728,UP,5.8790000000000004,-0.17561637964689922,DOWN,17566.893700000004,26.588971996,235.93016068430083,334354.9999999997,128337.0,185907,184326.0,0.06096219328193713,0.04030688219441882,0.041874373272325266,0.08480092075459056,0.03894168130951136,UP,UP,UP,UP
2012-02-29,48339.0,57403.0,58726.0,53952.0,0.440297355,5629,16114.924,11.482,1.495,4.300000000000001,66.33,1.5686159179138452,95.3618,2180.0,3.89,450.0,294111,738,7.8,313552.67,561.0,199.3,247503,7627,136.532,8.3,2.8390784635086144,116129.0,0.051394631721681724,UP,0.0440710925402903,UP,0.03213272839974561,UP,5.759,-0.28786191442152614,DOWN,17662.255500000003,27.029269351,237.49877660221466,336534.9999999997,128787.0,186645,184887.0,0.06137984696016376,0.040373356817104064,0.042800742901256794,0.08445950508921968,0.03851761185513325,UP,UP,UP,UP
2012-03-31,48460.0,57469.0,59064.0,54120.0,0.759455862,5625,16161.024,11.472,1.495,3.95,66.16,1.589235205116581,93.6265,2180.0,3.954,458.0,297053,806,8.2,313720.34,582.0,199.3,252283,7587,137.908,8.2,2.8449093838194073,116533.0,0.05151410966850284,UP,0.04248239457088078,UP,0.02666344228889957,UP,5.638999999999999,-0.21685008934420558,DOWN,17755.882,27.788725213,239.08801180733124,338714.9999999997,129245.0,187451,185469.0,0.061842066804516746,0.04053350144329688,0.043854936205101315,0.08412259847226518,0.03834396989093695,UP,UP,UP,UP
2012-04-30,48581.0,57535.0,59402.0,54288.0,0.30210295,5618,16207.13,11.457,1.504,3.613,65.99,1.589235205116581,94.8657,2322.0,3.91,463.0,304401,732,8.5,313888.0,671.0,199.3,258567,7502,139.159,8.2,2.6741486494265287,116937.0,0.05163348073198083,UP,0.0409061816917186,UP,0.02395863495485841,UP,5.5246666666666675,-0.1797095984152431,DOWN,17850.7477,28.090828162999998,240.67724701244782,341036.9999999997,129708.0,188183,186140.0,0.06237613017863535,0.04075518000503383,0.0445191557228213,0.0834944106612661,0.03888424886549015,UP,UP,UP,UP
2012-05-31,48702.0,57601.0,59740.0,54456.0,-0.117347937,5604,16244.6,11.387,1.494,3.683,66.0,1.547562508716013,92.7778,2322.0,3.798,474.0,305582,796,8.6,314088.0,626.0,200.8,263797,7652,140.159,8.2,2.653241964607215,117341.0,0.05171990015537047,DOWN,0.041285781778305886,UP,0.01582766854370508,UP,5.521333333333334,-0.1983440575170523,DOWN,17943.5255,27.973480225999996,242.22480952116385,343358.9999999997,130182.0,188979,186766.0,0.06262114528997782,0.04107583806660581,0.04531249785356432,0.08287510562712118,0.03918002134978272,UP,UP,UP,UP
2012-06-30,48823.0,57667.0,60078.0,54624.0,-0.146639688,5621,16282.07,11.317,1.484,3.753,66.03,1.5686159179138452,91.4306,2322.0,3.675,486.0,302591,794,8.6,314288.0,625.0,200.7,269664,7544,141.032,8.2,2.5494451709255714,117745.0,0.051806209591202974,DOWN,0.04166377787126444,UP,0.01668349755456906,UP,5.518000000000001,-0.18483152603972416,DOWN,18034.9561,27.826840537999995,243.79342543907768,345680.9999999997,130668.0,189773,187391.0,0.06264203634007949,0.041478134162140204,0.04598994875202483,0.08226449616830217,0.039302043738781524,UP,UP,UP,UP
2012-07-31,48944.0,57733.0,60416.0,54792.0,-0.162978586,5632,16319.54,11.255,1.487,3.82,66.06,1.5260563034950492,90.0394,2401.67,3.55,490.0,304534,849,7.8,314488.0,676.0,200.7,273587,7650,141.66899999999998,8.2,2.509599262378372,118149.0,0.05189240924931953,DOWN,0.04204043577136641,UP,0.015207377782643883,UP,5.520666666666667,-0.22027566754490596,DOWN,18124.9955,27.663861951999994,245.31948174257272,348082.6699999997,131158.0,190622,188067.0,0.0625201352237951,0.04190015625739881,0.04703325453587394,0.08215534874138349,0.039390241578573695,UP,UP,UP,UP
2012-08-31,49065.0,57799.0,60754.0,54960.0,0.556515818,5648,16353.160000000002,11.265,1.507,3.7,66.09,1.5260563034950492,90.1235,2401.67,3.6019999999999994,495.0,302812,840,7.6,314687.0,684.0,200.7,279216,7593,142.279,8.1,2.424802725718295,118553.0,0.05196643013534084,UP,0.039961967539464634,UP,0.017143276986437656,UP,5.490666666666667,-0.20421486942731815,DOWN,18215.119000000002,28.220377769999995,246.84553804606776,350484.3399999997,131653.0,191462,188751.0,0.06229775492942052,0.042380965712508475,0.04787891033107315,0.0820477088331555,0.03963043729258058,UP,UP,UP,UP
2012-09-30,49186.0,57865.0,61092.0,55128.0,0.446221227,5661,16386.780000000002,11.275,1.527,3.58,66.1,1.5040773967762742,89.7602,2401.67,3.4975,511.0,305507,930,8.1,314886.0,652.0,200.7,286120,7614,142.909,7.8,2.4765384001174837,118957.0,0.0520403574627008,UP,0.0378963124996211,UP,0.013695189594451602,UP,5.460666666666666,-0.2018845559916726,DOWN,18304.879200000003,28.666598996999994,248.34961544284403,352886.00999999966,132164.0,192392,189403.0,0.06211171604026511,0.04295577521787809,0.049387820796195255,0.0819415454249716,0.03976044897046106,UP,UP,UP,UP
2012-10-31,49307.0,57931.0,61430.0,55296.0,-0.038892514,5674,16420.386,11.279,1.552,3.459,66.03,1.589235205116581,91.4529,2288.33,3.3825000000000003,520.0,306335,887,8.7,315085.0,730.0,200.7,294197,7416,143.60299999999998,7.8,2.4336133554004498,119361.0,0.052114146976212763,DOWN,0.03584211683250321,UP,0.015272894991944116,UP,5.43,-0.11994518334093816,DOWN,18396.332100000003,28.627706482999994,249.9388506479606,355174.3399999997,132684.0,193279,190133.0,0.061974357223767915,0.04355495450006483,0.05033005748895779,0.08120114315759051,0.040502532370844696,UP,UP,UP,UP
2012-11-30,49428.0,57997.0,61768.0,55464.0,-0.473808669,5684,16489.935999999998,10.899,1.612,3.259,65.96,1.5260563034950492,95.969,2288.33,3.3519999999999994,534.0,301430,917,9.5,315236.33,668.0,200.7,296510,7620,144.588,7.7,2.501435951739211,119765.0,0.052309757571406816,DOWN,0.03531309220778544,UP,0.016139394395403236,UP,5.256666666666667,-0.13146616560614538,DOWN,18492.301100000004,28.153897813999993,251.46490695145565,357462.6699999997,133218.0,194196,190801.0,0.06211129933497063,0.044168603151213126,0.05122933500932222,0.08047075771403929,0.0408108573240835,UP,UP,UP,UP
2012-12-31,49549.0,58063.0,62106.0,55632.0,-0.269306449,5724,16559.485999999997,10.519,1.6720000000000002,3.059,65.89,1.5040773967762742,96.183,2288.33,3.345,551.0,304580,941,11.6,315387.66,677.0,200.7,299101,7972,145.504,7.9,2.6026896854443837,120169.0,0.0525051804499897,DOWN,0.034788787605361304,UP,0.0199389049253696,UP,5.083333333333333,-0.10326983661008499,DOWN,18588.484100000005,27.884591364999995,252.9689843482319,359750.9999999997,133769.0,195137,191478.0,0.06199643964754246,0.04489699809928274,0.05229255197622729,0.07975018699437304,0.04102808816824044,UP,UP,UP,UP
2013-01-31,49423.0,58129.0,61971.0,55657.0,0.295730419,5746,16629.05,10.148,1.719,2.854,65.6,1.3862943611198906,98.808,2360.0,3.414,559.0,292746,940,5.9,315539.0,714.0,201.4,303792,7912,146.835,8.0,2.7788192719904172,120100.0,0.05270045858039735,UP,0.03427016866317607,UP,0.021105250489432667,UP,4.907,-0.18481526145792246,DOWN,18687.292100000006,28.180321783999997,254.3552787093518,362110.9999999997,134328.0,196077,192192.0,0.06182763511104576,0.04562495361707769,0.053260890553692805,0.0797474918814205,0.04178894329981281,UP,UP,UP,UP
2013-02-28,49302.0,58189.0,61839.0,55678.0,0.819002953,5784,16652.55,10.008,1.729,2.694,65.6,1.410986973710262,100.6176,2360.0,3.5325,581.0,292424,980,5.6,315699.33,729.0,201.4,309078,7863,147.78,7.7,2.7536607123542622,120028.0,0.052748132218082305,UP,0.03281755869958843,UP,0.027163678374574077,UP,4.8103333333333325,-0.10590420872041528,DOWN,18787.909700000007,28.999324736999995,255.76626568306207,364470.9999999997,134909.0,197057,192921.0,0.0617836568665256,0.046440600174990666,0.05428461009303252,0.07974483167804731,0.04253595103649299,UP,UP,UP,UP
2013-03-31,49181.0,58249.0,61707.0,55699.0,0.261450858,5802,16676.05,9.868,1.739,2.5340000000000003,65.6,1.4350845252893227,100.5714,2360.0,3.565,596.0,290250,936,5.9,315859.66,816.0,201.4,312083,7867,149.96200000000002,7.5,2.6878474937846906,119956.0,0.0527957574576,UP,0.03137114091297425,UP,0.030981737608728528,UP,4.713666666666668,-0.10202914732418611,DOWN,18888.481100000008,29.260775594999995,257.2013502083514,366830.9999999997,135505.0,197993,193737.0,0.06183542934867495,0.04729871208722781,0.05471419861060462,0.07974220571034664,0.04361381702906708,UP,UP,UP,UP
2013-04-30,49060.0,58309.0,61575.0,55720.0,-0.103963948,5796,16699.551,9.735,1.76,2.375,65.6,1.4816045409242156,95.5972,2350.33,3.4450000000000003,606.0,293188,1012,6.2,316020.0,712.0,203.8,316537,7834,151.52200000000002,7.6,2.580216829592325,119884.0,0.05284333586481868,DOWN,0.029930563964514354,UP,0.031192295776383917,UP,4.623333333333333,-0.07012724765798481,DOWN,18984.07830000001,29.156811646999994,258.6829547492756,369181.3299999997,136111.0,199005,194449.0,0.06155524834731931,0.0481849590936779,0.055915056402429095,0.07929695675648533,0.0436708391207598,UP,UP,UP,UP
2013-05-31,48939.0,58369.0,61443.0,55741.0,0.178040777,5829,16770.060999999998,9.695,1.77,2.345,65.6,1.5260563034950492,99.5294,2350.33,3.536,620.0,297883,1003,6.4,316222.0,708.0,203.8,321706,7759,152.858,7.5,2.379546134130174,119812.0,0.05303255624213368,UP,0.03183466741932292,UP,0.03936483058865213,UP,4.6033333333333335,-0.013994289803217284,DOWN,19083.607700000008,29.334852423999994,260.2090110527707,371531.65999999974,136731.0,200008,195157.0,0.06160037746659167,0.04908202060885836,0.056721467972823465,0.07885753555635894,0.04394786644659861,UP,UP,UP,UP
2013-06-30,48818.0,58429.0,61311.0,55762.0,0.239970809,5855,16840.571,9.655,1.78,2.315,65.53,1.410986973710262,101.121,2350.33,4.07,629.0,302661,942,6.5,316424.0,736.0,203.8,324770,7986,154.205,7.5,2.2823823856765264,119740.0,0.0532215350289485,UP,0.03372641323407584,UP,0.040786413029742744,UP,4.583333333333333,-0.10590420872041528,DOWN,19184.728700000007,29.574823232999993,261.6199980264809,373881.98999999976,137360.0,200950,195893.0,0.06180270214600633,0.049945461437295946,0.05722749984385433,0.0784238283952363,0.04437124875808892,UP,UP,UP,UP
2013-07-31,48697.0,58489.0,61179.0,55783.0,0.039399753,5859,16911.068,9.6,1.804,2.293,65.46,1.7047480922384253,101.9235,2293.67,4.37,640.0,316339,997,6.3,316626.0,784.0,203.8,328388,7973,155.613,7.3,2.2082744135228043,119668.0,0.05341023162974613,UP,0.035605155946639204,UP,0.03951432170691028,UP,4.565666666666666,0.1107305250201072,UP,19286.652200000008,29.614222985999994,263.32474611871936,376175.65999999974,138000.0,201947,196677.0,0.062121308328337344,0.05085098184840517,0.05771287720399493,0.07761620611253096,0.04476450690489183,UP,UP,UP,UP
2013-08-31,48576.0,58549.0,61047.0,55804.0,0.120293156,5878,16985.088,9.68,1.844,2.333,65.39,1.7047480922384253,103.1386,2293.67,4.456,654.0,319524,964,6.4,316832.0,765.0,201.8,335690,8022,156.977,7.2,2.2082744135228043,119596.0,0.053609130390869605,UP,0.037914631801365166,UP,0.03991506780578475,UP,4.619,0.1107305250201072,UP,19389.790800000006,29.734516141999993,265.0294942109578,378469.3299999997,138654.0,202911,197442.0,0.062494716613508194,0.05181194788966565,0.058078103750901916,0.07681901276472376,0.04501618419701714,UP,UP,UP,UP
2013-09-30,48455.0,58609.0,60915.0,55825.0,0.116300449,5910,17059.108,9.76,1.884,2.373,65.4,1.6863989535702288,105.1544,2293.67,4.49,661.0,325461,1004,6.5,317038.0,776.0,201.8,339977,8084,158.235,7.2,2.1400661634962708,119524.0,0.053807770677332056,UP,0.04020934244949807,UP,0.04304527636348396,UP,4.6723333333333334,0.11441577402758295,UP,19494.945200000006,29.850816590999994,266.71589316452804,380762.9999999997,139315.0,203915,198218.0,0.06298756419282373,0.05269398059353206,0.05816828302232178,0.0760320473938736,0.045490415008776444,UP,UP,UP,UP
2013-10-31,48334.0,58669.0,60783.0,55846.0,-0.257528326,5931,17133.114,9.826,1.93,2.422,65.37,1.589235205116581,103.4307,2370.0,4.192,670.0,333928,1044,6.0,317244.0,801.0,201.8,346273,8191,159.247,7.2,2.1972245773362196,119452.0,0.054006108862578964,DOWN,0.04248947048949952,UP,0.04429849646992998,UP,4.726,0.0,DOWN,19598.375900000006,29.593288264999995,268.30512836964465,383132.9999999997,139985.0,204959,199019.0,0.06329539820600792,0.05356491266369053,0.05867521824373505,0.07577341986849473,0.04567647027899189,UP,UP,UP,UP
2013-11-30,48213.0,58729.0,60651.0,55867.0,-0.204242419,5963,17136.834000000003,9.896,1.94,2.472,65.34,1.6094379124341003,100.2908,2370.0,4.255,687.0,340714,1029,5.8,317416.0,839.0,201.8,353317,8236,160.076,6.9,2.151762203259462,119380.0,0.05398856390352094,DOWN,0.038479926564969145,UP,0.047918499906114735,UP,4.769333333333333,0.053198167015052325,UP,19698.666700000005,29.389045845999995,269.91456628207874,385502.9999999997,140672.0,205988,199858.0,0.06319646454022139,0.054444055229607394,0.05894995634290934,0.07551803797273232,0.046376114288071056,UP,UP,UP,UP
2013-12-31,48092.0,58789.0,60519.0,55888.0,-0.00858115,5932,17140.554,9.966,1.95,2.522,65.31,1.6486586255873816,99.2353,2370.0,4.4575,707.0,348710,1005,6.0,317588.0,778.0,201.8,360754,7988,160.997,6.7,2.4336133554004498,119308.0,0.053971037948537096,DOWN,0.03448812487290126,UP,0.035693562581481084,UP,4.812666666666666,0.0917823182704465,UP,19797.902000000006,29.380464695999994,271.5632249076661,387872.9999999997,141379.0,206993,200636.0,0.06303371792271718,0.055329795819691004,0.05898310028477487,0.07526584098315169,0.046719401527007716,UP,UP,UP,UP
2014-01-31,48209.0,59095.0,60951.0,55923.0,0.372024767,5985,17144.281,10.048,1.956,2.564,65.2,1.62924053973028,96.7022,2313.67,4.432,713.0,353903,976,6.7,317760.0,838.0,207.0,368359,7808,161.944,6.6,2.509599262378372,120046.0,0.0539535529959718,UP,0.0305134827142992,UP,0.04075237845283868,UP,4.856,0.16147971971704916,UP,19894.604200000005,29.752489462999993,273.1924654473964,390186.6699999997,142092.0,207969,201474.0,0.06260482322974516,0.05619016487965185,0.05888159090723245,0.0746744709785507,0.047165468442430136,UP,UP,UP,UP
2014-02-28,48331.0,59406.0,61378.0,55954.0,0.369790865,6007,17250.421,10.148,1.956,2.494,65.17,1.667706820558076,96.6089,2313.67,4.3025,714.0,359437,1039,6.6,317935.67,876.0,207.0,363860,8111,162.53,6.7,2.5494451709255714,120784.0,0.05425758298840769,UP,0.035273191123794394,UP,0.037829971011560895,UP,4.866,0.16716008056401496,UP,19991.213100000004,30.12228032799999,274.86017226795445,392500.3399999997,142806.0,209008,202350.0,0.062079270119814775,0.056886588755244584,0.05887950175547071,0.07409041622308496,0.04771809263878813,UP,UP,UP,UP
2014-03-31,48453.0,59717.0,61805.0,55985.0,0.644004413,6038,17356.560999999998,10.248,1.956,2.424,65.14,1.7227665977411035,98.2313,2313.67,4.3425,726.0,355615,1067,6.7,318111.34,893.0,207.0,369329,8254,163.094,6.7,2.424802725718295,121522.0,0.05456127719307333,UP,0.039997032194653094,UP,0.039870145585434766,UP,4.8759999999999994,0.18270773553680295,UP,20089.444400000004,30.766284740999993,276.58293886569555,394814.00999999966,143532.0,210075,203243.0,0.06164225223692509,0.057549466847370466,0.059232933280051074,0.07351354171882915,0.04790073828226063,UP,UP,UP,UP
2014-04-30,48575.0,60028.0,62232.0,56016.0,0.329675445,6084,17462.703,10.359,1.947,2.342,65.11,1.7404661748405046,99.8831,2384.0,4.3375,743.0,360049,1090,6.9,318287.0,834.0,207.0,375347,8366,163.404,6.2,2.2407096892759584,122260.0,0.054864644173340416,UP,0.04468551659231061,UP,0.04849434993861056,UP,4.882666666666667,0.16102734413446726,UP,20189.327500000003,31.095960185999992,278.32340504053604,397198.00999999966,144275.0,211165,204077.0,0.061553479550531656,0.05825047128128598,0.059309868365120665,0.07314698953532105,0.04832745572958303,UP,UP,UP,UP
2014-05-31,48697.0,60339.0,62659.0,56047.0,0.349260984,6109,17556.213,10.349,1.957,2.3320000000000003,65.1,1.6486586255873816,103.251,2384.0,4.192,754.0,356841,1018,7.1,318498.33,891.0,207.0,376671,8347,163.671,6.3,2.151762203259462,122998.0,0.05512183690256711,UP,0.04581269108030067,UP,0.04691763460421708,UP,4.879333333333334,0.07727517478450656,UP,20292.578500000003,31.445221169999993,279.9720636661234,399582.00999999966,145029.0,212183,204968.0,0.06142549711454234,0.05891823044509257,0.059091744121750556,0.07278494314164909,0.04904950656591386,UP,UP,UP,UP
2014-06-30,48819.0,60650.0,63086.0,56078.0,0.186212694,6133,17649.723,10.339,1.967,2.322,65.13,1.7404661748405046,102.008,2384.0,4.1625,771.0,360030,1010,7.1,318709.66,800.0,207.0,372569,8369,164.067,6.1,2.1041341542702074,123736.0,0.055378688553086225,UP,0.04692917360240206,UP,0.04638802959416595,UP,4.876,0.20986355304601537,UP,20394.586500000005,31.631433863999995,281.7125298409639,401966.00999999966,145800.0,213193,205768.0,0.0611549156441499,0.05963060298533776,0.05914173783682597,0.07242731994186558,0.049180728746787444,UP,UP,UP,UP
2014-07-31,48941.0,60961.0,63513.0,56109.0,-0.039019396,6178,17743.227,10.315,1.97,2.314,65.16,1.824549292051046,104.7714,2352.67,4.13,790.0,359951,1076,7.2,318921.0,839.0,207.0,372572,8380,164.582,6.2,2.0149030205422647,124474.0,0.055635179245016785,DOWN,0.04803554682658061,UP,0.05301565393373831,UP,4.866333333333333,0.06791563994214084,UP,20499.357900000006,31.592414467999994,283.53707913301497,404318.67999999964,146590.0,214269,206607.0,0.06098030290941773,0.060385889144735,0.05922694825591586,0.07214716374779394,0.049255648784711184,UP,UP,UP,UP
2014-08-31,49063.0,61272.0,63940.0,56140.0,-0.167051417,6210,17779.666999999998,10.365,1.99,2.324,65.19,1.6863989535702288,103.4758,2352.67,4.115,793.0,360732,1047,7.0,319133.0,908.0,207.0,372893,8517,165.22099999999998,6.1,2.0412203288596382,125212.0,0.055712405172764955,DOWN,0.04571971836026224,UP,0.05494432794866176,UP,4.893,-0.010821894478464142,DOWN,20602.833700000007,31.425363050999994,285.2234780865852,406671.3499999996,147383.0,215316,207515.0,0.0606819444578649,0.06105301940818155,0.05933925725780899,0.07187032617504835,0.04975875588928264,UP,UP,UP,UP
2014-09-30,49185.0,61583.0,64367.0,56171.0,0.075256882,6242,17816.107,10.415,2.01,2.334,65.2,1.6863989535702288,106.39,2352.67,4.1625,797.0,363100,1077,7.2,319345.0,975.0,207.0,382053,8442,165.91299999999998,5.9,1.9459101490553132,125950.0,0.055789528566284115,UP,0.043418681127149104,UP,0.05465481243058086,UP,4.919666666666666,0.0,DOWN,20709.223700000006,31.500619932999996,286.90987704015544,409024.0199999996,148180.0,216393,208490.0,0.060423978944404454,0.061690194736501856,0.059392958596639546,0.07159674859375156,0.05052364332951791,UP,UP,UP,UP
2014-10-31,49307.0,61894.0,64794.0,56202.0,-0.251227781,6259,17852.54,10.455,2.03,2.357,65.17,1.667706820558076,107.4887,2418.33,4.036,806.0,373536,1094,7.1,319557.0,920.0,207.0,386299,8484,166.649,5.7,1.8562979903656263,126688.0,0.055866527724318354,DOWN,0.04113271286652048,UP,0.05382759508597492,UP,4.947333333333333,0.04819662399448214,UP,20816.712400000008,31.249392151999995,288.5775838607135,411442.3499999996,148986.0,217487,209410.0,0.06030944430032161,0.062317067787467886,0.059329119491750654,0.07128672571123527,0.05089375523430945,UP,UP,UP,UP
2014-11-30,49429.0,62205.0,65221.0,56233.0,-0.539941794,6272,17898.81,10.325,2.12,2.377,65.14,1.7404661748405046,100.1767,2418.33,3.9975,814.0,373100,1059,7.3,319724.0,863.0,207.0,391521,8577,167.34099999999998,5.8,2.0149030205422647,127426.0,0.05598206578173675,DOWN,0.04350404820099898,UP,0.05052157290713786,UP,4.940666666666666,0.0782679985910932,UP,20916.889100000008,30.709450357999994,290.318050035554,413860.67999999964,149800.0,218546,210273.0,0.060005970299699625,0.0628701317420176,0.05917860402822121,0.07098042037576581,0.05079957207041938,UP,UP,UP,UP
2014-12-31,49551.0,62516.0,65648.0,56264.0,-0.567010091,6293,17945.08,10.195,2.21,2.397,65.11,1.62924053973028,107.8631,2418.33,3.864,826.0,370648,1072,7.7,319891.0,955.0,207.1,401584,8739,168.05900000000003,5.6,2.1162555148025524,128164.0,0.056097483205216785,DOWN,0.04586874795498415,UP,0.059076480269110866,UP,4.934,-0.011848023401234805,DOWN,21024.752200000006,30.142440266999994,291.9472905752843,416279.00999999966,150626.0,219618,211228.0,0.060124447330056875,0.063355715645466,0.05920469722090168,0.07067776610495863,0.051445797760612776,UP,UP,UP,UP
2015-01-31,49757.0,62747.0,65993.0,56477.0,-0.470589237,6320,17991.348,10.065,2.298,2.409,64.9,1.5686159179138452,107.9359,2317.67,3.67,830.0,382055,1049,8.0,320058.0,954.0,208.2,405137,8688,168.66299999999998,5.7,2.2823823856765264,128740.0,0.05621277393472434,DOWN,0.0482263270613311,UP,0.05446286914882953,UP,4.9239999999999995,-0.03792033010272639,DOWN,21132.688100000007,29.671851029999996,293.51590649319814,418596.67999999964,151456.0,220667,212182.0,0.06037249152807787,0.06382041858701734,0.059265747709331365,0.07028261314395548,0.05178405614249748,UP,UP,UP,UP
2015-02-28,49967.0,62982.0,66335.0,56687.0,0.434304492,6361,18058.798000000003,9.915,2.268,2.389,64.87,1.5040773967762742,98.3147,2317.67,3.71,830.0,388502,1127,8.1,320231.33,863.0,208.2,410444,8501,169.146,5.5,2.3608540011180215,129317.0,0.056392976914532385,UP,0.04579644087254661,UP,0.057260141828642815,UP,4.857333333333333,-0.10326983661008499,DOWN,21231.002800000006,30.106155521999995,295.0199838899744,420914.3499999996,152286.0,221794,213045.0,0.06016967763067401,0.06427326601179895,0.059376494408508014,0.06989196534015815,0.05150453967932658,UP,UP,UP,UP
2015-03-31,50177.0,63217.0,66677.0,56897.0,0.595172161,6334,18126.248000000003,9.765,2.238,2.369,64.84,1.62924053973028,98.0826,2317.67,3.77,843.0,400451,1072,7.7,320404.66,781.0,208.2,410615,8759,169.82,5.4,2.2512917986064953,129894.0,0.05657298492475111,UP,0.04339046301309504,UP,0.04785911683180106,UP,4.790666666666667,-0.05581750595900794,DOWN,21329.085400000007,30.701327682999995,296.6492244297047,423232.0199999996,153129.0,222866,213826.0,0.05987713009477325,0.06472269655145779,0.05910608417397552,0.06950574605571175,0.05076029268709346,UP,UP,UP,UP
2015-04-30,50387.0,63452.0,67019.0,57107.0,0.203287325,6392,18193.707,9.607,2.193,2.335,64.81,1.589235205116581,102.9391,2484.67,3.672,868.0,415016,1166,7.6,320578.0,1001.0,208.4,415495,8882,170.31799999999998,5.4,2.0149030205422647,130471.0,0.05675282458559227,UP,0.04100841563398261,UP,0.04938483406692722,UP,4.711666666666666,-0.09090009647648253,DOWN,21432.024500000007,30.904615007999997,298.2384596348213,425716.6899999996,153997.0,224032,214827.0,0.05973215219067849,0.06521192110737069,0.05914908039267653,0.06933915599122197,0.05133567945145239,UP,UP,UP,UP
2015-05-31,50597.0,63687.0,67361.0,57317.0,0.509723203,6427,18231.457,9.637,2.203,2.335,64.8,1.6094379124341003,104.7355,2484.67,3.84,878.0,427500,1272,7.5,320787.0,1012.0,208.4,422997,9066,170.898,5.6,1.9021075263969205,131048.0,0.05683352816666511,UP,0.037740604343767324,UP,0.050744772721519206,UP,4.7250000000000005,-0.024077007769454366,DOWN,21536.760000000006,31.414338210999997,299.8478975472554,428201.3599999996,154875.0,225304,215839.0,0.05950601451704254,0.06568461752606575,0.06000149151642476,0.06917452649553268,0.05167888999424575,UP,UP,UP,UP
2015-06-30,50807.0,63922.0,67703.0,57527.0,0.350287,6441,18269.207,9.667,2.213,2.335,64.63,1.6863989535702288,107.3932,2484.67,3.9825,896.0,433395,1379,7.4,320996.0,962.0,208.4,433819,8903,171.483,5.3,1.840549633397487,131625.0,0.05691412665578387,UP,0.034496875754519714,UP,0.04899978092090693,UP,4.738333333333333,-0.03155753506450245,DOWN,21644.153200000004,31.764625211,301.53429650082563,430686.02999999956,155771.0,226683,216801.0,0.05946585994264088,0.0661511604647345,0.06135470699742356,0.06901182315854494,0.05223056155870799,UP,UP,UP,UP
2015-07-31,51017.0,64157.0,68045.0,57737.0,0.006704716,6472,18306.96,9.695,2.211,2.328,64.46,1.6486586255873816,112.8016,2415.67,4.046,908.0,421865,1140,7.3,321205.0,988.0,208.4,439613,9064,172.14700000000002,5.2,1.7047480922384253,132202.0,0.05699462959792033,UP,0.031277449772486046,UP,0.046490585259800626,UP,4.744666666666666,-0.10137099017774154,DOWN,21756.954800000003,31.771329927,303.182955126413,433101.69999999955,156679.0,227823,217789.0,0.0595399036390056,0.0665595520397857,0.061336776682990604,0.06876919450960901,0.052708266163986134,UP,UP,UP,UP
2015-08-31,51227.0,64392.0,68387.0,57947.0,-0.141627628,6490,18315.33,9.735,2.221,2.358,64.28999999999999,1.6094379124341003,114.2742,2415.67,3.905,921.0,425883,1165,7.3,321413.67,974.0,208.4,438567,9086,172.954,5.1,1.8082887711792655,132779.0,0.05698366842953507,DOWN,0.029682913084989406,UP,0.04410163477061121,UP,4.771333333333334,-0.0467104635265907,DOWN,21871.229000000003,31.629702299,304.7923930388471,435517.36999999953,157600.0,228988,218763.0,0.059743404223938056,0.06702553674860384,0.06156288391596523,0.06852931530027978,0.05278532582870045,UP,UP,UP,UP
